County,County Code,avg_crude_rate,year,crude_rate,aqi_average_ambient_temperature,aqi_nitrogen_dioxide_no2,aqi_outdoor_temperature,aqi_ozone,aqi_pm2_5_local_conditions,aqi_wind_direction_resultant,aqi_wind_speed_resultant,veg_treecover_loss_ha
"Monongalia County, WV",54061,69.05882352941177,2003,61.6,10.694915,,,0.047052,14.674576,,,31.0
"Monongalia County, WV",54061,69.05882352941177,2004,66.6,11.436667,,,0.042289,13.913333,,,181.0
"Monongalia County, WV",54061,69.05882352941177,2005,64.5,12.194118,,,0.047432,15.065546,,,223.0
"Monongalia County, WV",54061,69.05882352941177,2006,53.5,13.077966,,,0.047099,13.595041,,,187.0
"Monongalia County, WV",54061,69.05882352941177,2007,63.9,14.236441,,,0.04941,14.79661,,,440.0
"Monongalia County, WV",54061,69.05882352941177,2008,74.8,12.904274,,,0.043869,12.605983,,,157.0
"Monongalia County, WV",54061,69.05882352941177,2009,83.9,11.858974,,,0.040728,10.747578,,,174.0
"Monongalia County, WV",54061,69.05882352941177,2010,69.7,12.244915,,,0.0489115,11.316949,,,177.0
"Monongalia County, WV",54061,69.05882352941177,2011,79.0,12.918182,,,0.043833,10.638843,,,125.0
"Monongalia County, WV",54061,69.05882352941177,2012,59.7,13.446018,,,0.047397,8.846018,,,236.0
"Monongalia County, WV",54061,69.05882352941177,2013,54.9,11.862712,,,0.040743,8.837288,,,73.0
"Monongalia County, WV",54061,69.05882352941177,2014,67.9,11.525424,,,0.041938,8.577966,,,144.0
"Monongalia County, WV",54061,69.05882352941177,2015,80.8,14.069565,,,0.044592,8.28087,,,212.0
"Monongalia County, WV",54061,69.05882352941177,2016,76.5,,,,0.040157,7.408403,,,176.0
"Ohio County, WV",54069,157.04705882352943,2000,156.0,12.986364,,,0.043343,15.337273,,,
"Ohio County, WV",54069,157.04705882352943,2001,143.7,12.721053,,,0.053472,15.584211,,,18.0
"Ohio County, WV",54069,157.04705882352943,2002,95.1,13.678333,,,0.05122,15.055833,,,13.0
"Ohio County, WV",54069,157.04705882352943,2003,122.5,11.811017,,,0.044363,15.160169,,,22.0
"Ohio County, WV",54069,157.04705882352943,2004,140.9,11.423077,,,0.038141,14.293162,,,97.0
"Ohio County, WV",54069,157.04705882352943,2005,130.8,12.48595,,,0.051701,15.345455,,,37.0
"Ohio County, WV",54069,157.04705882352943,2006,149.1,12.604202,,,0.048161,13.147059,,,34.0
"Ohio County, WV",54069,157.04705882352943,2007,149.8,12.823077,,,0.053692,15.148718,,,30.0
"Ohio County, WV",54069,157.04705882352943,2008,186.6,12.299174,,,0.047394,12.83719,,,15.0
"Ohio County, WV",54069,157.04705882352943,2009,164.6,10.6092175,,,0.045874,11.5,,,34.0
"Ohio County, WV",54069,157.04705882352943,2010,184.5,12.0613375,,,0.050797,12.932773,,,44.0
"Ohio County, WV",54069,157.04705882352943,2011,129.0,12.015485,,,0.047799,11.324793,,,36.0
"Ohio County, WV",54069,157.04705882352943,2012,190.7,12.9475,,,0.050154,10.439167,,,90.0
"Ohio County, WV",54069,157.04705882352943,2013,201.5,11.373554,,,0.04278,10.100826,,,15.0
"Ohio County, WV",54069,157.04705882352943,2014,173.8,11.064912,,,0.043636,10.581579,,,19.0
"Ohio County, WV",54069,157.04705882352943,2015,179.5,13.112844,,,0.0449,10.133945,,,8.0
"Ohio County, WV",54069,157.04705882352943,2016,171.7,,,,0.045916,8.190265,,,16.0
"Raleigh County, WV",54081,143.75882352941176,2000,155.3,11.525,,,,13.725,,,
"Raleigh County, WV",54081,143.75882352941176,2001,135.5,12.452066,,,,13.958678,,,226.0
"Raleigh County, WV",54081,143.75882352941176,2002,142.2,13.205042,,,,13.02521,,,312.0
"Raleigh County, WV",54081,143.75882352941176,2003,123.6,12.099138,,,,12.451724,,,49.0
"Raleigh County, WV",54081,143.75882352941176,2004,123.7,12.237288,,,,12.50678,,,258.0
"Raleigh County, WV",54081,143.75882352941176,2005,121.3,11.954701,,,,14.031624,,,928.0
"Raleigh County, WV",54081,143.75882352941176,2006,117.7,11.300847,,,,12.149153,,,379.0
"Raleigh County, WV",54081,143.75882352941176,2007,144.3,12.811404,,,,13.366087,,,595.0
"Raleigh County, WV",54081,143.75882352941176,2008,162.0,10.900885,,,,10.745133,,,645.0
"Raleigh County, WV",54081,143.75882352941176,2009,146.0,10.829204,,,,9.276991,,,337.0
"Raleigh County, WV",54081,143.75882352941176,2010,150.9,10.2175,,,,10.329167,,,294.0
"Raleigh County, WV",54081,143.75882352941176,2011,160.3,11.210345,,,,9.202586,,,386.0
"Raleigh County, WV",54081,143.75882352941176,2012,150.3,12.858678,,,,8.326446,,,459.0
"Raleigh County, WV",54081,143.75882352941176,2013,159.9,10.995833,,,,7.52,,,291.0
"Raleigh County, WV",54081,143.75882352941176,2014,140.6,1.3125,,,,3.8625,,,506.0
"Raleigh County, WV",54081,143.75882352941176,2015,156.3,3.048,,,,6.244,,,1022.0
"Summers County, WV",54089,152.91764705882355,2000,130.8,8.953097,,,,10.441593,,,
"Summers County, WV",54089,152.91764705882355,2001,90.9,8.972807,,,,10.723684,,,25.0
"Summers County, WV",54089,152.91764705882355,2002,162.9,9.021818,,,,10.186364,,,26.0
"Summers County, WV",54089,152.91764705882355,2003,134.7,8.485849,,,,9.668868,,,5.0
"Summers County, WV",54089,152.91764705882355,2004,121.5,8.139286,,,,9.650877,,,27.0
"Summers County, WV",54089,152.91764705882355,2005,157.7,10.59881,,,,12.629762,,,48.0
"Tucker County, WV",54093,163.91818181818184,2000,,,,,0.049009,,,,
"Tucker County, WV",54093,163.91818181818184,2001,,,,,0.049849,,,,35.0
"Tucker County, WV",54093,163.91818181818184,2002,150.0,,,,0.048094,,,,71.0
"Tucker County, WV",54093,163.91818181818184,2003,,,,,0.045507,,,,23.0
"Tucker County, WV",54093,163.91818181818184,2004,152.3,,,,0.040981,,,,135.0
"Tucker County, WV",54093,163.91818181818184,2005,195.0,,,,0.045432,,,,70.0
"Tucker County, WV",54093,163.91818181818184,2006,140.6,,,,0.045047,,,,185.0
"Tucker County, WV",54093,163.91818181818184,2007,140.5,,,,0.046183,,,,208.0
"Tucker County, WV",54093,163.91818181818184,2008,,,,,0.043892,,,,215.0
"Tucker County, WV",54093,163.91818181818184,2009,181.3,,,,0.039976,,,,120.0
"Tucker County, WV",54093,163.91818181818184,2010,196.1,,,,0.047678,,,,122.0
"Tucker County, WV",54093,163.91818181818184,2011,156.5,,,,0.044374,,,,109.0
"Tucker County, WV",54093,163.91818181818184,2012,173.3,,,,0.046063,,,,252.0
"Tucker County, WV",54093,163.91818181818184,2013,173.3,,,,0.041633,,,,202.0
"Tucker County, WV",54093,163.91818181818184,2014,,,,,0.041675,,,,174.0
"Tucker County, WV",54093,163.91818181818184,2015,144.2,,,,0.041206,,,,323.0
"Tucker County, WV",54093,163.91818181818184,2016,,,,,0.042901,,,,294.0
"Wayne County, WV",54099,124.75882352941176,2003,111.8,,33.471591,,,,,,62.0
"Wayne County, WV",54099,124.75882352941176,2004,90.8,,35.055096,,,,,,79.0
"Wayne County, WV",54099,124.75882352941176,2005,102.7,,36.71978,,,,,,137.0
"Wood County, WV",54107,121.3941176470588,2000,97.7,12.79633,,,0.050564,17.718532333333332,,,
"Wood County, WV",54107,121.3941176470588,2001,127.7,12.180508,,,0.0514364999999999,17.372881,,,189.0
"Wood County, WV",54107,121.3941176470588,2002,98.2,12.771304,,,0.053564,15.728448,,,336.0
"Wood County, WV",54107,121.3941176470588,2003,130.7,12.354464,,,0.047052,15.151786,,,108.0
"Wood County, WV",54107,121.3941176470588,2004,101.3,12.2275,,,0.043948,14.9425,,,75.0
"Wood County, WV",54107,121.3941176470588,2005,119.8,12.889286,,,0.048519,16.49646,,,109.0
"Wood County, WV",54107,121.3941176470588,2006,109.8,13.117391,,,0.048114,14.765217,,,96.0
"Wood County, WV",54107,121.3941176470588,2007,117.9,13.785345,,,0.053929,15.338793,,,88.0
"Wood County, WV",54107,121.3941176470588,2008,124.4,12.589381,,,0.04711,13.856637,,,142.0
"Wood County, WV",54107,121.3941176470588,2009,122.1,12.735714,,,0.040986,12.061143,181.142607,1.873311,109.0
"Wood County, WV",54107,121.3941176470588,2010,112.7,13.564957,,,0.049299,13.307692,206.842126,2.30092,91.0
"Wood County, WV",54107,121.3941176470588,2011,123.3,13.4925,,,0.043203,11.5925,,,95.0
"Wood County, WV",54107,121.3941176470588,2012,137.5,14.418018,,,0.0486445,10.30991,,,92.0
"Wood County, WV",54107,121.3941176470588,2013,133.0,13.212613,,,0.043058,9.475676,,,32.0
"Wood County, WV",54107,121.3941176470588,2014,128.5,12.929464,,,0.042782,9.604464,,,129.0
"Wood County, WV",54107,121.3941176470588,2015,147.2,14.945536,,,0.045075,9.250893,,,109.0
"Wood County, WV",54107,121.3941176470588,2016,131.9,,,,0.045565,7.936066,,,157.0
"Ashland County, WI",55003,126.21764705882352,2000,71.1,,,41.566998,,,,,
"Ashland County, WI",55003,126.21764705882352,2001,89.4,,,21.073593,,,,,425.0
"Ashland County, WI",55003,126.21764705882352,2002,131.4,9.358333,,,,6.241667,,,373.0
"Ashland County, WI",55003,126.21764705882352,2003,132.2,7.133333,,,,6.701754,,,311.0
"Ashland County, WI",55003,126.21764705882352,2004,175.3,8.5621705,,,0.032,5.2167945,,,500.0
"Ashland County, WI",55003,126.21764705882352,2005,146.3,9.502381,,,0.036235,6.1448275,,,509.0
"Ashland County, WI",55003,126.21764705882352,2006,109.7,9.3694945,,,0.036548,6.7491955,,,450.0
"Ashland County, WI",55003,126.21764705882352,2007,148.2,9.1983335,,,0.036281,5.973333,,,446.0
"Ashland County, WI",55003,126.21764705882352,2008,123.9,5.641129,,,0.035485,6.381868,,,360.0
"Ashland County, WI",55003,126.21764705882352,2009,130.2,5.155469,,,0.033342,5.8555555,,,480.0
"Ashland County, WI",55003,126.21764705882352,2010,99.0,7.257377,,,0.036992,5.2933335,,,394.0
"Ashland County, WI",55003,126.21764705882352,2011,155.5,6.136373,,,0.036036,5.4855345,,,418.0
"Ashland County, WI",55003,126.21764705882352,2012,69.1,8.043013,,53.008206,0.03604,5.2937235000000005,,,363.0
"Ashland County, WI",55003,126.21764705882352,2013,161.8,5.639423,,41.19763,0.03615,4.6,,,304.0
"Ashland County, WI",55003,126.21764705882352,2014,118.0,5.6077275,,40.006441,0.034659,5.6783915,,,279.0
"Ashland County, WI",55003,126.21764705882352,2015,163.7,,,44.697509,0.036126,5.003572500000001,198.612796,3.317716,345.0
"Ashland County, WI",55003,126.21764705882352,2016,120.9,,,44.912471,0.034504,3.9084195,185.151386,3.56774,481.0
"Brown County, WI",55009,58.57058823529411,2000,62.6,2.739510333333333,,,0.042171,11.352133333333336,,,
"Brown County, WI",55009,58.57058823529411,2001,60.2,9.883614,,36.673759,0.044955,11.267593333333332,,,5.0
"Brown County, WI",55009,58.57058823529411,2002,52.6,9.244088333333332,,48.32362,0.044853,11.099449333333332,,,12.0
"Brown County, WI",55009,58.57058823529411,2003,50.0,0.9271805,,54.249251,0.044811,11.01984625,,,3.0
"Brown County, WI",55009,58.57058823529411,2004,52.4,9.726903666666669,,,0.041377,9.902808333333333,,,11.0
"Brown County, WI",55009,58.57058823529411,2005,68.3,10.860798333333332,,,0.044534,12.316558,,,11.0
"Brown County, WI",55009,58.57058823529411,2006,55.4,6.916474333333333,,,0.041055,13.401285,,,5.0
"Brown County, WI",55009,58.57058823529411,2007,55.6,9.968173,,,0.04383,11.498085,,,9.0
"Brown County, WI",55009,58.57058823529411,2008,60.2,7.787921000000001,,,0.041951,11.50095,,,4.0
"Brown County, WI",55009,58.57058823529411,2009,60.0,7.1934815,,,0.039044,11.2948875,,,5.0
"Brown County, WI",55009,58.57058823529411,2010,59.3,9.594653999999998,,,0.041126,10.887981666666668,,,5.0
"Brown County, WI",55009,58.57058823529411,2011,61.1,6.01747,,,0.041005,12.693873333333334,,,1.0
"Brown County, WI",55009,58.57058823529411,2012,55.3,11.366518,,,0.045565,9.149858,,,5.0
"Brown County, WI",55009,58.57058823529411,2013,64.0,7.629045,,,0.041332,7.740371,,,2.0
"Brown County, WI",55009,58.57058823529411,2014,60.8,7.401492333333333,,,0.040764,8.871522500000001,,,14.0
"Brown County, WI",55009,58.57058823529411,2015,56.1,10.543333,,,0.041787,8.132425,,,6.0
"Brown County, WI",55009,58.57058823529411,2016,61.8,11.184211,,,0.039039,7.2821725,,,16.0
"Columbia County, WI",55021,88.58235294117648,2000,91.5,,,,0.045016,,,,
"Columbia County, WI",55021,88.58235294117648,2001,116.6,,,,0.046891,,,,32.0
"Columbia County, WI",55021,88.58235294117648,2002,95.3,,,,0.0488345,,,,12.0
"Columbia County, WI",55021,88.58235294117648,2003,77.5,,,,0.050065,,,,9.0
"Columbia County, WI",55021,88.58235294117648,2004,72.7,,,,0.04212,,,,22.0
"Columbia County, WI",55021,88.58235294117648,2005,92.0,,,,0.048995,,,,12.0
"Columbia County, WI",55021,88.58235294117648,2006,59.1,,,,0.043462,,,,61.0
"Columbia County, WI",55021,88.58235294117648,2007,81.9,,,,0.047848,,,,32.0
"Columbia County, WI",55021,88.58235294117648,2008,72.7,,,,0.044087,,,,114.0
"Columbia County, WI",55021,88.58235294117648,2009,70.8,,,,0.040264,,,,55.0
"Columbia County, WI",55021,88.58235294117648,2010,89.7,,,65.263403,0.0433,,,,35.0
"Columbia County, WI",55021,88.58235294117648,2011,98.8,,,60.450296,0.043785,,,,16.0
"Columbia County, WI",55021,88.58235294117648,2012,92.2,,,60.952851,0.048918,,,,91.0
"Columbia County, WI",55021,88.58235294117648,2013,84.8,,,58.571613,0.04475,,,,85.0
"Columbia County, WI",55021,88.58235294117648,2014,111.4,,,58.735108,0.04306,,195.182986,7.483591,74.0
"Columbia County, WI",55021,88.58235294117648,2015,112.8,,,58.497605,0.042148,,195.261991,7.714902,25.0
"Columbia County, WI",55021,88.58235294117648,2016,86.1,,,62.311864,0.041787,,187.355932,6.976152,36.0
"Dane County, WI",55025,55.917647058823526,2000,59.8,3.8929325,,,0.041579,12.6069475,,,
"Dane County, WI",55025,55.917647058823526,2001,62.8,10.2915255,,,0.046576,12.8079765,,,9.0
"Dane County, WI",55025,55.917647058823526,2002,60.9,9.370661,,,0.047082,12.24876,,,8.0
"Dane County, WI",55025,55.917647058823526,2003,61.0,0.5422514999999999,,,0.048694,11.976816,,,8.0
"Dane County, WI",55025,55.917647058823526,2004,60.0,9.402273,,,0.041088,11.291736,,,13.0
"Dane County, WI",55025,55.917647058823526,2005,63.4,11.986027,,,0.04856,12.485464,,,20.0
"Dane County, WI",55025,55.917647058823526,2006,52.3,11.1490175,,,0.04344,11.7098995,,,14.0
"Dane County, WI",55025,55.917647058823526,2007,50.5,11.758529,,,0.045709,13.218343,,,17.0
"Dane County, WI",55025,55.917647058823526,2008,61.3,9.322289,,54.85341,0.043153,12.39633,,,12.0
"Dane County, WI",55025,55.917647058823526,2009,48.5,9.637537,,46.991888,0.039995,11.519335,,,19.0
"Dane County, WI",55025,55.917647058823526,2010,53.5,13.7216315,,49.737179,0.041798,10.651916833333331,,,8.0
"Dane County, WI",55025,55.917647058823526,2011,57.8,9.827478,,48.899805,0.042641,9.871964666666663,,,7.0
"Dane County, WI",55025,55.917647058823526,2012,53.8,13.0624335,,52.059797,0.048934,9.3610585,,,15.0
"Dane County, WI",55025,55.917647058823526,2013,52.2,8.5655325,,46.600504,0.043946,8.813241,190.952193,4.758752,24.0
"Dane County, WI",55025,55.917647058823526,2014,56.0,8.289477,,45.279627,0.042244,8.8798945,196.690624,5.512864,20.0
"Dane County, WI",55025,55.917647058823526,2015,50.5,,,49.49113,0.042723,8.5399855,186.870449,5.308866,6.0
"Dane County, WI",55025,55.917647058823526,2016,46.3,,,51.100954,0.040875,7.733231,191.533804,5.231489,16.0
"Dodge County, WI",55027,82.49411764705883,2000,50.1,1.725333,,23.580045,0.046301,11.573043,,,
"Dodge County, WI",55027,82.49411764705883,2001,62.5,7.500194499999999,,49.047973,0.047955,11.136885,,,1.0
"Dodge County, WI",55027,82.49411764705883,2002,97.8,7.3573965,,47.041361,0.050408,11.66087,,,0.0
"Dodge County, WI",55027,82.49411764705883,2003,82.4,7.8308125,,45.00961,0.050208,10.586093,,,0.0
"Dodge County, WI",55027,82.49411764705883,2004,76.1,7.558972499999999,,44.052284,0.04341,10.845994,,,1.0
"Dodge County, WI",55027,82.49411764705883,2005,76.0,9.433935,,46.372604,0.04884,11.105114,,,1.0
"Dodge County, WI",55027,82.49411764705883,2006,82.0,9.3626475,,48.057306,0.044983,11.137209,,,1.0
"Dodge County, WI",55027,82.49411764705883,2007,85.4,9.8817835,,46.181677,0.046511,11.510569,,,4.0
"Dodge County, WI",55027,82.49411764705883,2008,82.9,7.6984565,,44.253122,0.043137,10.599153,,,0.0
"Dodge County, WI",55027,82.49411764705883,2009,57.5,4.338993666666666,,47.279222,0.04106,13.693421,,,1.0
"Dodge County, WI",55027,82.49411764705883,2010,76.6,10.165525,,50.49173,0.039689,9.327686,,,3.0
"Dodge County, WI",55027,82.49411764705883,2011,92.4,10.0734555,,47.457433,0.038547,9.3567085,,,1.0
"Dodge County, WI",55027,82.49411764705883,2012,89.2,11.419759,,50.630566,0.040992,8.92069,,,2.0
"Dodge County, WI",55027,82.49411764705883,2013,91.7,7.8475545,,45.433032,0.040313,7.862931,195.522873,5.591537,2.0
"Dodge County, WI",55027,82.49411764705883,2014,94.8,7.151653,,44.582409,0.039377,8.483051,204.394246,5.845892,1.0
"Dodge County, WI",55027,82.49411764705883,2015,117.6,9.256667,,48.54818,0.039086,7.275676,194.127876,5.704914,0.0
"Dodge County, WI",55027,82.49411764705883,2016,87.4,11.34,,49.501486,0.036791,7.184034,198.789456,5.958923,8.0
"Door County, WI",55029,94.11764705882354,2000,71.5,3.6025,,44.332511,0.043784,7.222689,,,
"Door County, WI",55029,94.11764705882354,2001,99.4,9.161983,,45.803543,0.046354,8.252893,,,3.0
"Door County, WI",55029,94.11764705882354,2002,77.9,8.45339,,44.701403,0.04785,7.541525,,,9.0
"Door County, WI",55029,94.11764705882354,2003,70.6,-7.036842,,44.893099,0.047897,6.489474,,,10.0
"Door County, WI",55029,94.11764705882354,2004,92.2,,,56.391509,0.043655,,,,4.0
"Door County, WI",55029,94.11764705882354,2005,103.0,,,61.191614,0.05009,,,,20.0
"Door County, WI",55029,94.11764705882354,2006,103.0,,,59.401405,0.043783,,,,17.0
"Door County, WI",55029,94.11764705882354,2007,78.7,,,58.193179,0.048315,,,,25.0
"Door County, WI",55029,94.11764705882354,2008,99.9,,,58.114983,0.042383,,,,24.0
"Door County, WI",55029,94.11764705882354,2009,100.3,,,56.01169,0.039799,,,,11.0
"Door County, WI",55029,94.11764705882354,2010,104.4,,,59.680079,0.042601,,,,11.0
"Door County, WI",55029,94.11764705882354,2011,96.9,,,56.977787,0.040803,,,,9.0
"Door County, WI",55029,94.11764705882354,2012,108.3,,,59.730786,0.04544,,,,12.0
"Door County, WI",55029,94.11764705882354,2013,104.2,,,56.571188,0.042567,,,,9.0
"Door County, WI",55029,94.11764705882354,2014,97.5,,,55.620083,0.040363,,176.497257,2.666491,21.0
"Door County, WI",55029,94.11764705882354,2015,83.5,,,56.580041,0.041449,,175.393199,2.864406,13.0
"Door County, WI",55029,94.11764705882354,2016,108.7,,,59.708011,0.041716,,179.475633,2.869567,17.0
"Douglas County, WI",55031,101.21764705882352,2000,90.1,-0.48642,,42.405735,,8.053719,,,
"Douglas County, WI",55031,101.21764705882352,2001,78.1,5.845082,,43.700206,,8.140984,,,1981.0
"Douglas County, WI",55031,101.21764705882352,2002,119.3,5.82562,,42.156611,,7.821488,,,1734.0
"Douglas County, WI",55031,101.21764705882352,2003,86.8,-10.344444,,41.185647,,9.911111,,,381.0
"Douglas County, WI",55031,101.21764705882352,2004,91.3,,,41.292555,,,,,2164.0
"Douglas County, WI",55031,101.21764705882352,2005,98.0,,,42.494516,,,,,1323.0
"Douglas County, WI",55031,101.21764705882352,2006,118.7,,,45.632118,,,,,1558.0
"Douglas County, WI",55031,101.21764705882352,2007,114.4,,,41.68673,,,,,1330.0
"Douglas County, WI",55031,101.21764705882352,2008,114.1,,,40.402233,,,,,1938.0
"Douglas County, WI",55031,101.21764705882352,2009,109.1,,,40.564855,,,,,1828.0
"Douglas County, WI",55031,101.21764705882352,2010,83.8,,,43.262274,,,,,1681.0
"Douglas County, WI",55031,101.21764705882352,2011,120.5,,,41.829984,,,,,1768.0
"Douglas County, WI",55031,101.21764705882352,2012,77.6,,,44.992363,,,,,1626.0
"Douglas County, WI",55031,101.21764705882352,2013,109.5,,,39.391066,,,,,1687.0
"Douglas County, WI",55031,101.21764705882352,2014,89.1,,,37.952675,,,180.32947,7.086424,1819.0
"Douglas County, WI",55031,101.21764705882352,2015,105.4,,,43.584884,,,173.693728,8.104426,1336.0
"Douglas County, WI",55031,101.21764705882352,2016,114.9,,,38.988866,,,157.491176,8.421702,1757.0
"Eau Claire County, WI",55035,84.61176470588236,2009,85.5,10.643182,,,,7.4,,,290.0
"Eau Claire County, WI",55035,84.61176470588236,2010,72.9,9.82069,,,,10.042857,,,333.0
"Eau Claire County, WI",55035,84.61176470588236,2011,83.1,11.569565,,,0.039544,10.5358975,,,166.0
"Eau Claire County, WI",55035,84.61176470588236,2012,72.3,9.44918,,,0.044901,8.048276,,,294.0
"Eau Claire County, WI",55035,84.61176470588236,2013,95.3,5.868852,,,0.041874,7.331579,,,219.0
"Eau Claire County, WI",55035,84.61176470588236,2014,80.6,5.6,,,0.03978,8.296491,194.922893,3.314392,290.0
"Eau Claire County, WI",55035,84.61176470588236,2015,91.1,,,,0.039931,6.898214,191.217034,3.514923,340.0
"Eau Claire County, WI",55035,84.61176470588236,2016,102.9,,,,0.038929,6.195,197.451859,3.395916,356.0
"Florence County, WI",55037,223.1,2000,,,,55.055024,0.041253,,,,
"Florence County, WI",55037,223.1,2001,,,,57.104361,0.042978,,,,237.0
"Florence County, WI",55037,223.1,2002,,,,55.548999,0.041901,,,,324.0
"Florence County, WI",55037,223.1,2003,,,,49.076056,0.044071,,,,15.0
"Florence County, WI",55037,223.1,2004,,,,40.595461,0.040016,,,,422.0
"Florence County, WI",55037,223.1,2005,,,,42.586227,0.043503,,,,252.0
"Florence County, WI",55037,223.1,2006,,,,43.790556,0.041457,,,,286.0
"Florence County, WI",55037,223.1,2007,,,,42.559029,0.041127,,,,435.0
"Florence County, WI",55037,223.1,2008,,,,39.945829,0.038508,,,,579.0
"Florence County, WI",55037,223.1,2009,,,,42.781175,0.037856,,,,658.0
"Florence County, WI",55037,223.1,2010,,,,56.517972,0.03872,,,,443.0
"Fond du Lac County, WI",55039,76.08235294117648,2000,64.8,,,,0.043458,,,,
"Fond du Lac County, WI",55039,76.08235294117648,2001,67.4,,,,0.046799,,,,1.0
"Fond du Lac County, WI",55039,76.08235294117648,2002,72.4,,,,0.048293,,,,1.0
"Fond du Lac County, WI",55039,76.08235294117648,2003,70.1,,,,0.047734,,,,2.0
"Fond du Lac County, WI",55039,76.08235294117648,2004,75.8,,,,0.042141,,,,2.0
"Fond du Lac County, WI",55039,76.08235294117648,2005,81.6,,,,0.049152,,,,1.0
"Fond du Lac County, WI",55039,76.08235294117648,2006,72.1,,,,0.04431,,,,2.0
"Fond du Lac County, WI",55039,76.08235294117648,2007,80.6,,,,0.046235,,,,2.0
"Fond du Lac County, WI",55039,76.08235294117648,2008,89.0,,,,0.042,,,,2.0
"Fond du Lac County, WI",55039,76.08235294117648,2009,60.2,,,,0.040467,,,,2.0
"Fond du Lac County, WI",55039,76.08235294117648,2010,82.7,,,,0.041545,,,,3.0
"Fond du Lac County, WI",55039,76.08235294117648,2011,85.4,,,,0.043148,,,,4.0
"Fond du Lac County, WI",55039,76.08235294117648,2012,62.8,,,,0.047777,,,,6.0
"Fond du Lac County, WI",55039,76.08235294117648,2013,90.3,,,,0.042468,,,,9.0
"Fond du Lac County, WI",55039,76.08235294117648,2014,76.5,,,,0.04237,,,,2.0
"Fond du Lac County, WI",55039,76.08235294117648,2015,77.5,,,,0.043459,,,,0.0
"Fond du Lac County, WI",55039,76.08235294117648,2016,84.2,,,,0.041761,,,,9.0
"Forest County, WI",55041,149.63,2004,,7.172549,,,0.039402,5.571429,,,504.0
"Forest County, WI",55041,149.63,2005,,5.930492,,,0.040395,6.188182,,,431.0
"Forest County, WI",55041,149.63,2006,164.3,8.644666,,,0.036983,7.43933,,,328.0
"Forest County, WI",55041,149.63,2007,,7.059693,,,0.039159,6.9470715,,,526.0
"Forest County, WI",55041,149.63,2008,145.5,4.4566665,,51.058802,0.03987,6.95678,,,451.0
"Forest County, WI",55041,149.63,2009,170.3,4.570833,,43.06135,0.035936,6.0767345,,,759.0
"Forest County, WI",55041,149.63,2010,,5.7393785,2.371585,46.348035,0.039368,6.529762,,,417.0
"Forest County, WI",55041,149.63,2011,140.4,8.631111,2.577465,42.558953,0.038341,5.249122,,,276.0
"Forest County, WI",55041,149.63,2012,141.6,6.834545,2.285714,41.506005,0.038715,5.944061,,,420.0
"Forest County, WI",55041,149.63,2013,164.5,3.508621,2.156051,39.515264,0.03807,4.863265,,,329.0
"Forest County, WI",55041,149.63,2014,153.3,2.912727,1.525,38.158076,0.037721,5.328571,,,355.0
"Forest County, WI",55041,149.63,2015,154.8,,2.024194,42.323797,0.036528,5.459615,194.685943,5.318327,615.0
"Forest County, WI",55041,149.63,2016,110.3,,,44.440656,0.036708,3.853846,207.726233,4.639278,379.0
"Grant County, WI",55043,97.8,2000,90.7,3.625714,,,,12.176471,,,
"Grant County, WI",55043,97.8,2001,116.6,8.9,,,,11.840187,,,12.0
"Grant County, WI",55043,97.8,2002,88.6,9.45,,,,10.923276,,,7.0
"Grant County, WI",55043,97.8,2003,88.1,10.317647,,,,11.19916,,,9.0
"Grant County, WI",55043,97.8,2004,85.8,9.982645,,,,10.735965,,,26.0
"Grant County, WI",55043,97.8,2005,91.6,10.945385,,,,12.327049,,,24.0
"Grant County, WI",55043,97.8,2006,99.9,11.627132,,,,11.664844,,,24.0
"Grant County, WI",55043,97.8,2007,85.1,11.604098,,,,12.66,,,23.0
"Grant County, WI",55043,97.8,2008,110.2,9.5096,,,,12.726724,,,21.0
"Grant County, WI",55043,97.8,2009,106.1,7.307843,,,,11.367213,,,45.0
"Grant County, WI",55043,97.8,2010,103.5,9.887705,,,,10.26,,,42.0
"Grant County, WI",55043,97.8,2011,95.6,10.035043,,36.093023,,10.337069,,,33.0
"Grant County, WI",55043,97.8,2012,78.4,11.595041,,52.236484,,9.158475,,,111.0
"Grant County, WI",55043,97.8,2013,119.1,8.476613,,46.375443,,8.90367,,,78.0
"Grant County, WI",55043,97.8,2014,119.6,8.47623,,45.016359,,8.17767,200.908966,6.12149,56.0
"Grant County, WI",55043,97.8,2015,110.9,,,49.291981,,7.926549,193.035412,6.648572,16.0
"Grant County, WI",55043,97.8,2016,72.8,,,50.520219,,6.893204,196.759112,6.234715,50.0
"Green County, WI",55045,91.02941176470588,2000,127.8,,,,0.041944,,,,
"Green County, WI",55045,91.02941176470588,2001,114.9,,,,0.04822,,,,6.0
"Green County, WI",55045,91.02941176470588,2002,93.6,,,,0.049103,,,,1.0
"Green County, WI",55045,91.02941176470588,2003,93.3,,,,0.049625,,,,0.0
"Green County, WI",55045,91.02941176470588,2004,106.3,,,,0.041385,,,,1.0
"Jefferson County, WI",55055,65.16470588235293,2000,67.5,3.339024,,,0.048794,12.207317,,,
"Jefferson County, WI",55055,65.16470588235293,2001,63.9,9.751667,,,0.048574,11.803333,,,0.0
"Jefferson County, WI",55055,65.16470588235293,2002,56.9,9.106557,,,0.050623,11.381967,,,0.0
